store_id,owner_id,business_registration_no,industry_code,open_date,summary_year_month,total_sales_amount,weekday_sales_amount,weekend_sales_amount,lunch_sales_ratio,dinner_sales_ratio,transaction_count,weekday_transaction_count,weekend_transaction_count,mom_growth_rate,yoy_growth_rate,sales_cv,avg_transaction_value,weekday_avg_transaction_value,weekend_avg_transaction_value,cash_payment_ratio,card_payment_ratio,revisit_customer_sales_ratio,new_customer_ratio,created_dttm,updated_dttm,last_updated_dttm,electricity_usage_kwh,electricity_bill_amount,gas_usage_m3,water_usage_ton,energy_eff_appliance_ratio,participate_energy_eff_support,participate_high_eff_equip_support,food_waste_kg_per_day,recycle_waste_kg_per_day,yellow_umbrella_member,yellow_umbrella_months,yellow_umbrella_amount,employment_insurance_employees,customer_review_avg_rating,customer_review_positive_ratio,hygiene_certified,origin_price_violation_count,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity
124,1124,124-65-97478,56220,2022-06-29,2025-03,93587359.79,51473047.88,42114311.91,19.31,12.51,8594,4726,3868,6.55,55.00,0.0539,10890.00,10236.00,12196.00,8.40,91.70,76.84,32.71,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2024.40,231460.05,345.31,39.72,80.95,0,0,6.29,7.36,0,0,0.00,2,4.46,63.59,0,0,19281966.93,46213438.26,13149024.05,74305392.86,8310557.55,6632373.00,20.60,49.38,14.05,8.88,79.40,45.82,51.88,2.30,1.41,0.5921,82275892.47,87.66,2.4,98.00,95.00,90.97,95.00
124,1124,124-44-08516,56220,2022-06-29,2025-04,99502080.93,54726144.51,44775936.42,12.69,9.22,8480,4664,3816,6.32,55.00,0.0607,11733.00,11029.00,13141.00,3.40,96.70,78.20,33.39,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2294.25,273291.37,249.29,34.28,87.00,0,0,6.73,7.54,1,15,629317.00,4,4.79,71.11,0,0,19829865.75,47591845.31,15144216.72,79672215.18,8985037.91,7951115.24,19.93,47.83,15.22,9.03,80.07,59.07,38.18,2.75,1.09,0.1739,112041767.33,84.79,0.3,85.74,75.53,90.85,95.00
124,1124,124-54-26936,56220,2022-06-29,2025-05,105790612.44,58184836.84,47605775.60,17.76,13.56,10094,5551,4543,6.32,55.00,0.0705,10480.00,9851.00,11737.00,6.40,93.60,80.06,33.81,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2907.64,351704.39,291.60,31.60,64.50,0,0,4.77,5.44,0,0,0.00,3,4.42,70.92,1,0,23209587.39,48579049.23,16207121.83,82581025.05,9034518.30,8760335.69,21.94,45.92,15.32,8.54,78.06,40.41,56.86,2.73,1.56,0.4560,101794473.02,98.13,0.2,67.29,91.64,61.25,85.67
124,1124,124-40-31252,56220,2022-06-29,2025-06,113904752.41,62647613.83,51257138.58,14.74,13.43,11985,6591,5394,7.67,55.00,0.0725,9504.00,8934.00,10644.00,9.40,90.70,83.91,21.25,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3349.49,433520.09,358.98,32.33,60.06,0,0,7.70,7.28,0,0,0.00,0,4.55,64.36,1,0,21223842.00,56291728.64,16937636.68,92680910.41,10148913.44,9302631.65,18.63,49.42,14.87,8.91,81.37,48.47,48.50,3.03,1.36,0.2665,100353343.85,85.42,0.0,81.39,64.58,95.00,69.17
124,1124,124-47-22406,56220,2022-06-29,2025-07,121433856.54,66788621.10,54645235.44,17.55,13.59,11707,6438,5269,6.61,55.00,0.0754,10373.00,9750.00,11617.00,3.40,96.60,72.24,20.32,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3017.07,386476.28,303.38,31.80,64.94,0,0,6.99,5.78,1,18,565308.00,3,4.56,62.11,0,0,30100071.67,53528043.96,18166504.94,91333784.87,11232631.73,8406604.24,24.79,44.08,14.96,9.25,75.21,51.85,44.44,3.71,1.30,0.4059,109183651.85,45.79,1.4,64.40,63.24,95.00,90.78
124,1124,124-10-93313,56220,2022-06-29,2025-08,127274825.04,70001153.77,57273671.27,14.92,8.19,13296,7312,5984,4.81,55.00,0.0319,9572.00,8998.00,10721.00,9.00,91.00,71.60,26.31,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3013.44,378900.77,323.44,37.74,87.59,1,0,5.27,3.97,1,23,235943.00,1,4.74,83.86,1,0,29255664.33,58011865.25,20554884.24,98019160.71,11492916.70,7959494.52,22.99,45.58,16.15,9.03,77.01,49.61,48.20,2.19,1.31,0.2203,129337557.22,85.50,0.0,98.00,60.58,85.87,76.36
125,1125,125-64-09456,56111,2021-08-15,2024-01,71000000.00,46150000.00,24850000.00,30.48,36.88,4220,2743,1477,7.80,,0.0624,16821.00,15812.00,18840.00,10.40,89.60,82.94,25.57,2025-09-08 00:21:09,2025-09-08 00:21:18,2025-09-08 00:21:09,3037.12,382660.71,1724.35,26.58,61.96,1,0,17.41,17.77,1,16,224346.00,0,4.54,72.30,0,0,12537454.73,33788900.00,11636900.00,58462545.27,7582800.00,5453945.27,17.66,47.59,16.39,10.68,82.34,53.68,43.52,2.80,1.23,0.7576,62076483.53,77.99,3.1,95.73,76.61,62.54,81.08
125,1125,125-42-45386,56111,2021-08-15,2024-02,76396000.00,49657400.00,26738600.00,34.86,38.51,3176,2064,1112,7.60,,0.0739,24049.00,22606.00,26934.00,12.30,87.70,80.32,32.11,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3248.48,363532.79,1926.80,37.22,87.02,1,0,22.98,18.41,0,0,0.00,3,4.50,74.88,0,0,16345319.52,37006222.40,10718358.80,60050680.48,7547924.80,4778174.48,21.40,48.44,14.03,9.88,78.60,52.67,43.61,3.72,1.28,0.4352,67668128.53,51.05,1.7,76.95,86.41,59.99,92.15
125,1125,125-45-78039,56111,2021-08-15,2024-03,82263212.80,53471088.32,28792124.48,30.25,34.28,4717,3066,1651,7.68,,0.0726,17437.00,16391.00,19529.00,18.40,81.60,76.05,26.89,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2009.07,260702.81,1180.89,34.39,80.16,0,0,20.37,19.30,0,0,0.00,0,4.55,69.73,0,0,17876858.66,37224103.79,12109144.92,64386354.14,8275679.21,6777426.22,21.73,45.25,14.72,10.06,78.27,48.29,48.94,2.77,1.36,0.4948,75246739.33,66.10,2.6,98.00,78.66,87.25,84.21
125,1125,125-04-98178,56111,2021-08-15,2024-04,87733716.45,57026915.69,30706800.76,32.59,42.75,4731,3075,1656,6.65,,0.0787,18544.00,17431.00,20769.00,14.20,85.80,74.80,30.16,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2272.85,279688.00,730.94,32.44,60.18,0,0,23.62,19.09,1,24,517324.00,0,4.56,79.83,0,0,20121940.15,38576515.12,15151612.83,67611776.30,7948674.71,5934973.64,22.94,43.97,17.27,9.06,77.06,49.48,47.62,2.90,1.34,0.5726,92838807.70,95.00,1.5,79.66,90.61,71.31,83.21
125,1125,125-02-26686,56111,2021-08-15,2024-05,94454119.13,61395177.43,33058941.70,27.67,38.00,5798,3768,2030,7.66,,0.0733,16290.00,15313.00,18245.00,12.80,87.20,80.93,20.71,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2095.53,260890.89,680.30,31.11,74.64,1,0,19.66,18.27,0,0,0.00,4,4.56,75.09,0,0,21632225.15,43798375.04,14120890.81,72821893.98,9124267.91,5778360.22,22.90,46.37,14.95,9.66,77.10,51.55,44.96,3.49,1.30,0.1374,103608355.23,104.50,1.2,98.00,84.28,89.24,79.52
125,1125,125-52-78875,56111,2021-08-15,2024-06,100451955.69,65293771.20,35158184.49,28.70,37.25,5287,3436,1851,6.35,,0.0453,18998.00,17858.00,21278.00,19.50,80.60,71.19,27.18,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2808.07,327270.45,924.88,27.12,66.97,0,0,22.41,23.90,1,10,555291.00,3,4.24,69.05,0,0,28262384.43,42822668.71,14465081.62,72189571.26,8829726.91,6072094.02,28.14,42.63,14.40,8.79,71.86,45.98,51.14,2.88,1.42,0.2672,93106749.28,90.53,0.0,92.92,92.48,92.52,74.06
125,1125,125-92-75970,56111,2021-08-15,2024-07,109141049.86,70941682.41,38199367.45,25.23,42.52,5758,3742,2016,8.65,,0.0352,18953.00,17816.00,21227.00,16.20,83.80,70.23,31.47,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3252.23,421994.08,1042.51,30.68,86.66,1,0,19.20,18.19,1,21,330292.00,1,4.50,67.77,0,0,23426751.89,51165324.17,15934593.28,85714297.97,11721748.75,6892631.77,21.46,46.88,14.60,10.74,78.54,57.74,40.15,2.11,1.11,0.4664,120879049.32,75.01,1.7,71.67,89.42,92.37,79.95
125,1125,125-56-89643,56111,2021-08-15,2024-08,117512168.38,76382909.45,41129258.93,32.75,32.79,6395,4156,2239,7.67,,0.0602,18375.00,17272.00,20580.00,13.20,86.80,76.92,27.44,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3061.34,341702.46,922.08,39.12,77.87,1,0,19.57,16.95,1,20,411268.00,0,4.44,75.43,0,0,23322591.26,53632553.65,20024073.49,94189577.12,10916880.44,9616069.54,19.85,45.64,17.04,9.29,80.15,41.51,54.97,3.52,1.55,0.5250,101337449.76,74.16,2.2,98.00,54.17,88.58,95.00
125,1125,125-61-47652,56111,2021-08-15,2024-09,125785025.03,81760266.27,44024758.76,30.46,34.50,5498,3573,1925,7.04,,0.0731,22874.00,21502.00,25619.00,12.00,88.10,76.10,26.75,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,1885.13,244485.91,625.91,25.97,75.37,1,0,19.11,14.79,1,12,649839.00,3,4.79,70.99,0,0,22759436.17,59370531.81,22226213.92,103025588.86,12477874.48,8950968.65,18.09,47.20,17.67,9.92,81.91,46.23,51.33,2.44,1.41,0.2399,116482066.86,95.00,0.6,82.55,94.06,78.39,95.00
125,1125,125-41-09510,56111,2021-08-15,2024-10,136891842.74,88979697.78,47912144.96,27.17,42.00,6399,4159,2240,8.83,,0.0474,21392.00,20109.00,23959.00,16.70,83.30,75.16,30.10,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,1839.90,208625.52,621.75,39.71,84.27,1,1,16.49,15.40,0,0,0.00,3,4.79,66.46,0,0,23982537.59,66625259.86,23244234.90,112909305.15,11854833.58,11184976.81,17.52,48.67,16.98,8.66,82.48,53.63,42.77,3.60,1.25,0.6341,125006795.35,95.00,0.5,74.37,56.48,93.04,69.96
125,1125,125-58-10319,56111,2021-08-15,2024-11,145871947.62,94816765.95,51055181.67,32.61,37.40,9473,6157,3316,6.56,,0.0392,15397.00,14473.00,17245.00,19.40,80.60,76.58,29.63,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2541.48,326146.95,1373.38,38.40,80.61,0,0,17.99,15.81,0,0,0.00,2,4.27,71.27,0,0,30651068.77,67567886.14,25017039.02,115220878.85,13055539.31,9580414.38,21.01,46.32,17.15,8.95,78.99,43.63,53.92,2.45,1.47,0.3803,144706455.15,95.46,1.4,98.00,92.90,58.76,73.97
125,1125,125-48-90761,56111,2021-08-15,2024-12,155251513.85,100913484.00,54338029.85,25.80,40.17,7914,5144,2770,6.43,,0.0375,19615.00,18438.00,21969.00,11.70,88.30,80.68,21.68,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2731.89,324848.11,1692.80,28.41,71.70,1,1,15.46,16.39,1,15,389035.00,1,4.68,82.52,0,0,31873250.25,74520726.65,22775397.08,123378263.60,15137022.60,10945117.27,20.53,48.00,14.67,9.75,79.47,46.94,50.11,2.95,1.40,0.2774,145433538.58,97.99,0.7,79.06,58.31,86.16,82.24
125,1125,125-25-25952,56111,2021-08-15,2025-01,166569349.21,108270076.99,58299272.22,30.20,42.31,7929,5153,2776,7.29,62.00,0.0572,21007.00,19747.00,23528.00,10.10,89.90,73.81,29.62,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2730.20,318284.02,1656.47,31.00,62.93,1,1,23.50,26.10,1,19,684495.00,0,4.43,65.40,0,0,26128730.87,82768309.62,27933679.86,140440618.34,16240511.55,13498117.31,15.69,49.69,16.77,9.75,84.31,49.08,47.43,3.49,1.36,0.4070,182757186.87,62.39,0.9,98.00,95.00,95.00,95.00
125,1125,125-42-15452,56111,2021-08-15,2025-02,180761057.76,117494687.54,63266370.22,29.97,30.36,7718,5016,2702,8.52,62.00,0.0613,23420.00,22015.00,26231.00,19.90,80.10,70.94,26.49,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2669.92,316912.68,1305.53,39.33,76.40,0,0,23.73,19.97,0,0,0.00,1,4.62,80.30,0,0,34200251.51,83945435.22,30476314.34,146560806.25,19413737.60,12725319.09,18.92,46.44,16.86,10.74,81.08,46.86,50.21,2.93,1.40,0.3714,190234683.79,41.36,0.0,83.88,91.75,62.69,90.64
125,1125,125-62-89162,56111,2021-08-15,2025-03,196866868.01,127963464.21,68903403.80,30.93,34.32,8550,5557,2993,8.91,62.00,0.0631,23025.00,21644.00,25788.00,14.10,85.90,76.72,23.81,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2127.44,266347.29,1243.37,27.52,63.31,1,0,19.02,15.98,1,16,280097.00,2,4.34,65.13,0,0,33394578.88,94968577.13,32404286.47,163472289.13,20119793.91,15979631.62,16.96,48.24,16.46,10.22,83.04,40.34,56.57,3.09,1.57,0.4908,204683478.90,95.00,2.5,98.00,83.83,95.00,74.55
125,1125,125-24-11225,56111,2021-08-15,2025-04,214132092.33,139185860.01,74946232.32,33.13,40.94,11060,7189,3871,8.77,62.00,0.0404,19360.00,18198.00,21683.00,17.10,82.90,82.78,29.52,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2562.66,329225.63,844.56,25.26,84.43,1,0,17.10,12.75,0,0,0.00,0,4.64,66.07,0,0,48590184.73,91305924.17,36852133.09,165541907.60,22098431.93,15285418.41,22.69,42.64,17.21,10.32,77.31,59.16,37.99,2.85,1.09,0.2834,189948726.40,91.03,0.0,85.25,95.00,89.73,92.74
125,1125,125-40-42342,56111,2021-08-15,2025-05,231412552.18,150418158.92,80994393.26,34.08,34.07,13659,8878,4781,8.07,62.00,0.0616,16941.00,15925.00,18974.00,12.00,88.00,75.24,32.73,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2508.23,316225.19,788.76,31.05,87.81,0,0,19.68,16.67,1,24,203152.00,0,4.52,71.78,0,0,59252135.34,99623103.71,36840878.31,172160416.84,18513004.17,17183430.65,25.60,43.05,15.92,8.00,74.40,56.92,40.04,3.04,1.15,0.1618,233176835.83,78.69,0.7,64.57,93.83,81.03,70.58
125,1125,125-71-48206,56111,2021-08-15,2025-06,250388381.46,162752447.95,87635933.51,27.72,43.71,10351,6728,3623,8.20,62.00,0.0677,24189.00,22738.00,27092.00,16.90,83.10,70.44,33.25,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2855.08,357394.47,866.41,28.26,83.71,1,1,22.27,18.48,1,35,548179.00,1,4.62,81.97,0,0,40895483.76,124443025.59,38735082.61,209492897.70,27192178.23,19122611.27,16.33,49.70,15.47,10.86,83.67,48.38,49.36,2.26,1.35,0.2993,261079789.38,87.58,1.4,98.00,76.97,73.88,80.36
125,1125,125-11-11771,56111,2021-08-15,2025-07,271095500.61,176212075.40,94883425.21,27.30,41.94,15697,10203,5494,8.27,62.00,0.0445,17270.00,16233.00,19342.00,11.60,88.40,70.89,26.42,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3185.10,385532.39,959.92,33.45,80.51,0,0,22.83,17.51,1,19,224309.00,1,4.36,61.86,0,0,45918735.38,134246491.90,47089288.46,225176765.23,24832347.86,19008637.01,16.94,49.52,17.37,9.16,83.06,57.33,40.43,2.24,1.12,0.6458,230447097.42,59.18,0.0,98.00,95.00,95.00,68.66
125,1125,125-68-62054,56111,2021-08-15,2025-08,294545261.41,191454419.92,103090841.49,25.56,36.28,13660,8879,4781,8.65,62.00,0.0763,21562.00,20268.00,24149.00,19.30,80.70,75.64,21.49,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3223.28,382509.01,995.45,26.84,82.77,0,0,15.26,14.84,0,0,0.00,1,4.44,77.28,0,0,58679823.68,139879544.64,42915244.59,235865437.73,29307253.51,23763394.99,19.92,47.49,14.57,9.95,80.08,43.67,53.46,2.87,1.48,0.5614,272139613.16,85.50,0.0,98.00,93.32,85.16,86.66
126,1126,126-62-43137,56112,2021-07-18,2024-01,3200000.00,2240000.00,960000.00,29.26,26.89,206,144,62,-1.50,,0.1423,15513.00,14582.00,17375.00,28.50,71.60,60.28,44.71,2025-09-08 00:21:09,2025-09-08 00:21:18,2025-09-08 00:21:09,1175.50,139821.39,779.05,9.14,53.65,0,1,8.97,8.48,0,0,0.00,0,4.09,52.52,0,0,565705.19,1465280.00,554240.00,2634294.81,351040.00,263734.81,17.68,45.79,17.32,10.97,82.32,59.14,37.16,3.70,1.11,0.2958,2852676.10,39.71,1.4,69.66,75.92,84.17,67.95
126,1126,126-92-93199,56112,2021-07-18,2024-02,3130240.00,2191168.00,939072.00,38.27,34.43,171,119,52,-2.18,,0.1190,18280.00,17184.00,20474.00,23.50,76.50,61.09,46.15,2025-09-08 00:21:09,2025-09-08 00:21:18,2025-09-08 00:21:09,963.38,107400.67,548.87,8.40,45.77,0,0,6.42,6.12,0,0,0.00,0,4.05,67.76,0,0,694805.93,1400156.35,498021.18,2435434.07,287982.08,249274.46,22.20,44.73,15.91,9.20,77.80,50.60,46.56,2.84,1.31,0.7675,2627637.44,73.67,1.3,67.18,62.35,77.67,71.99
126,1126,126-21-19551,56112,2021-07-18,2024-03,3049792.83,2134854.98,914937.85,30.10,26.69,145,101,44,-2.57,,0.1235,20955.00,19698.00,23469.00,24.30,75.70,57.64,45.56,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,703.88,88476.91,460.85,11.58,52.46,0,1,7.25,7.02,0,0,0.00,0,3.57,58.44,0,0,696625.42,1367222.13,485222.04,2353167.41,276006.25,224716.99,22.84,44.83,15.91,9.05,77.16,60.96,35.50,3.54,1.06,0.4042,2859751.17,89.38,4.2,69.96,53.83,77.21,88.86
126,1126,126-05-79107,56112,2021-07-18,2024-04,2968668.34,2078067.84,890600.50,36.75,33.17,194,135,59,-2.66,,0.1097,15271.00,14355.00,17103.00,32.50,67.50,54.51,40.25,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,807.04,100919.16,311.29,9.01,72.63,1,0,6.02,6.70,0,0,0.00,0,3.51,49.74,0,0,495369.40,1453163.15,505861.09,2473298.94,299241.77,215032.93,16.69,48.95,17.04,10.08,83.31,52.66,44.97,2.37,1.24,0.2325,2280846.30,92.77,0.0,91.65,77.77,68.73,78.78
126,1126,126-65-50151,56112,2021-07-18,2024-05,2892670.43,2024869.30,867801.13,33.23,28.59,149,104,45,-2.56,,0.1241,19317.00,18158.00,21635.00,23.80,76.20,50.72,50.54,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,870.94,112362.30,265.66,9.83,64.59,0,0,7.19,8.14,0,0,0.00,0,4.01,70.14,0,0,521682.91,1339306.41,483943.76,2370987.52,297366.52,250370.83,18.03,46.30,16.73,10.28,81.97,57.02,39.93,3.05,1.15,0.6774,2730760.06,67.63,0.5,98.00,53.91,78.54,93.91
126,1126,126-20-09403,56112,2021-07-18,2024-06,2885438.75,2019807.13,865631.63,37.69,39.20,141,98,43,-0.25,,0.0957,20430.00,19205.00,22882.00,29.70,70.30,52.77,42.12,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,1000.26,125822.24,313.09,9.41,40.75,0,0,6.57,5.44,1,25,111788.00,0,4.03,68.80,0,0,516276.90,1383856.42,447243.01,2369161.85,292294.95,245767.47,17.89,47.96,15.50,10.13,82.11,54.60,41.56,3.84,1.23,0.3690,2440571.22,92.54,1.4,89.71,71.69,95.00,82.27
126,1126,126-58-25001,56112,2021-07-18,2024-07,2833212.31,1983248.62,849963.69,32.61,36.80,142,99,43,-1.81,,0.1129,19915.00,18720.00,22305.00,33.30,66.70,63.94,45.00,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,1176.55,152201.97,390.83,12.94,68.25,1,0,6.73,5.99,0,0,0.00,0,4.07,62.14,0,0,443593.31,1387990.71,499495.33,2389619.00,283321.23,218811.73,15.66,48.99,17.63,10.00,84.34,57.15,38.92,3.93,1.17,0.2320,2380958.67,63.07,3.0,91.99,56.38,64.89,72.48
126,1126,126-07-43521,56112,2021-07-18,2024-08,2787030.95,1950921.67,836109.29,39.39,32.35,162,113,49,-1.63,,0.1258,17147.00,16118.00,19204.00,34.60,65.40,57.82,44.78,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,1016.20,126533.75,316.82,10.10,66.03,0,1,8.60,7.46,0,0,0.00,0,4.06,59.16,0,0,448684.06,1363415.54,463483.25,2338346.89,304343.78,207104.32,16.10,48.92,16.63,10.92,83.90,59.54,38.06,2.40,1.07,0.8566,2096214.67,57.16,4.7,68.67,59.18,58.13,77.60
126,1126,126-90-74971,56112,2021-07-18,2024-09,2704256.13,1892979.29,811276.84,25.59,39.22,144,100,44,-2.97,,0.1297,18661.00,17542.00,20901.00,23.80,76.20,55.20,48.75,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,840.39,102667.41,315.88,9.82,71.65,0,0,8.63,6.99,0,0,0.00,0,3.40,55.65,0,0,569275.01,1197444.61,461886.95,2134981.12,263664.97,211984.59,21.05,44.28,17.08,9.75,78.95,50.95,45.60,3.45,1.31,0.2567,2536732.96,77.39,3.7,81.63,82.58,75.73,95.00
126,1126,126-29-82133,56112,2021-07-18,2024-10,2681810.80,1877267.56,804543.24,28.52,35.65,166,116,50,-0.83,,0.1477,16144.00,15175.00,18081.00,28.20,71.80,51.97,59.12,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,807.57,91697.18,323.38,10.62,46.44,0,0,8.72,6.37,0,0,0.00,0,3.62,53.02,0,0,428591.73,1280296.48,464221.45,2253219.07,282126.50,226574.64,15.98,47.74,17.31,10.52,84.02,60.01,36.33,3.66,1.09,0.7509,2504965.27,91.87,0.0,78.59,63.37,93.01,92.45
126,1126,126-46-96016,56112,2021-07-18,2024-11,2673497.19,1871448.03,802049.16,31.01,26.85,140,98,42,-0.31,,0.1133,18970.00,17832.00,21246.00,31.90,68.10,64.16,45.84,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,846.07,108126.21,577.52,10.03,47.37,0,0,5.62,4.46,0,0,0.00,0,4.01,62.74,0,0,531445.46,1207886.03,440592.34,2142051.73,290876.49,202696.87,19.88,45.18,16.48,10.88,80.12,50.89,46.93,2.18,1.28,0.7199,1877626.26,81.00,0.4,67.22,76.30,93.91,67.67
126,1126,126-18-38985,56112,2021-07-18,2024-12,2664407.30,1865085.11,799322.19,30.95,37.19,136,95,41,-0.34,,0.1500,19537.00,18365.00,21882.00,22.70,77.30,68.71,41.07,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,814.50,102589.78,588.40,11.55,63.86,0,0,8.41,6.95,0,0,0.00,0,3.97,63.96,0,0,573702.72,1179000.23,434564.83,2090704.58,242727.51,234412.01,21.53,44.25,16.31,9.11,78.47,53.51,44.21,2.28,1.22,0.5471,2481231.85,41.09,0.4,67.56,76.32,92.89,63.61
126,1126,126-30-64079,56112,2021-07-18,2025-01,2632700.85,1842890.60,789810.26,29.13,31.80,152,106,46,-1.19,-12.00,0.1153,17318.00,16279.00,19396.00,29.50,70.50,66.94,58.23,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,1034.47,119583.27,568.07,9.10,72.34,0,1,6.11,5.17,0,0,0.00,0,3.49,50.84,0,0,485063.19,1196825.81,454667.44,2147637.66,296968.66,199175.75,18.42,45.46,17.27,11.28,81.58,58.20,38.70,3.10,1.12,0.8741,2113384.46,49.76,2.0,56.99,95.00,71.34,88.57
126,1126,126-39-60853,56112,2021-07-18,2025-02,2588471.48,1811930.04,776541.44,37.97,32.46,114,79,35,-1.68,-12.00,0.1513,22642.00,21283.00,25359.00,26.80,73.20,69.34,43.18,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,967.07,114045.39,593.28,11.52,45.06,0,0,6.09,5.78,0,0,0.00,0,4.05,55.65,0,0,527891.91,1182154.92,419591.23,2060579.57,233738.97,225094.45,20.39,45.67,16.21,9.03,79.61,51.10,45.92,2.98,1.30,0.9655,2290043.87,72.28,4.0,96.93,84.45,82.28,79.80
126,1126,126-60-92471,56112,2021-07-18,2025-03,2574234.89,1801964.42,772270.47,37.18,29.29,128,89,39,-0.55,-12.00,0.1594,20033.00,18831.00,22436.00,30.50,69.50,52.13,51.07,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,653.94,80736.71,433.66,8.39,41.82,1,0,8.42,7.21,0,0,0.00,0,3.25,40.39,0,0,459022.09,1177455.04,461302.89,2115212.80,284967.80,191487.07,17.83,45.74,17.92,11.07,82.17,57.16,40.05,2.79,1.14,0.3281,1910765.02,53.33,5.0,94.67,76.20,51.59,90.38
126,1126,126-19-72023,56112,2021-07-18,2025-04,2569858.69,1798901.08,770957.61,25.36,39.38,134,93,41,-0.17,-12.00,0.1378,19117.00,17970.00,21411.00,31.20,68.80,64.77,50.45,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,626.96,69686.78,189.89,12.59,58.67,0,0,5.44,5.56,0,0,0.00,0,3.69,59.39,0,0,520327.95,1134078.64,400383.98,2049530.74,288852.12,226216.00,20.25,44.13,15.58,11.24,79.75,60.22,37.04,2.74,1.06,0.5158,2070196.47,55.10,1.1,90.13,91.22,87.79,86.74
126,1126,126-16-67442,56112,2021-07-18,2025-05,2503556.34,1752489.44,751066.90,38.18,30.56,121,84,37,-2.58,-12.00,0.0975,20551.00,19318.00,23017.00,20.70,79.30,69.57,44.74,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,899.79,106243.13,272.04,12.47,54.20,0,0,7.23,5.90,0,0,0.00,0,3.90,49.72,0,0,538972.70,1120091.11,380290.21,1964583.64,279897.60,184304.72,21.53,44.74,15.19,11.18,78.47,52.24,44.02,3.74,1.29,0.4926,2343967.88,44.36,1.5,61.77,62.05,93.97,95.00
